Rank,Strategy,Asset,Timeframe,Initial_Capital_USD,Final_Capital_USD,Net_Profit_USD,roi,ROI/annum,ROI_per_annum_Percent,Total_Trades,Winning_Trades,Losing_Trades,Win_Rate_Percent,Profit_Factor,Sharpe_Ratio,Avg_Trade_Percent,Max_Drawdown,Performance_Grade,Deployment_Status,Data_Source,Time_period_checked,Time_start,time_end,fees_exchnage,Parameters,Candle_Period
525,BB_Stochastic_Combo,LINKUSDT,4h,10000,8122.14,-1877.86,-18.78,-18.78,-18.78,71,24,47,33.8,0.77,4.06,-0.21,41.81,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",4h
526,Support_Resistance_Bounce,LINKUSDT,4h,10000,8122.14,-1877.86,-18.78,-18.78,-18.78,71,24,47,33.8,0.77,4.06,-0.21,41.81,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",4h
527,Aggressive_Entry,LINKUSDT,4h,10000,8121.19,-1878.81,-18.79,-18.79,-18.79,48,14,34,29.17,0.73,4.31,-0.35,36.99,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
528,High_Momentum_Entry,LINKUSDT,4h,10000,8115.37,-1884.63,-18.85,-18.85,-18.85,22,5,17,22.73,0.37,2.3,-0.95,18.85,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",4h
529,Breakout_ADX_Pro,LINKUSDT,4h,10000,8115.37,-1884.63,-18.85,-18.85,-18.85,22,5,17,22.73,0.37,2.3,-0.95,18.85,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",4h
530,Max_Agreement,LINKUSDT,1h,10000,8108.49,-1891.51,-18.92,-18.92,-18.92,38,12,26,31.58,0.67,4.04,-0.48,19.93,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.025, TP:0.15, TS:0.025",1h
531,Bollinger_Break_Upper,LINKUSDT,4h,10000,8054.79,-1945.21,-19.45,-19.45,-19.45,51,15,36,29.41,0.71,3.81,-0.36,38.72,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
532,VWAP_Trend_Entry,LINKUSDT,1h,10000,8026.24,-1973.76,-19.74,-19.74,-19.74,48,11,37,22.92,0.58,2.57,-0.43,24.28,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
533,VWAP_MACD_ADX,LINKUSDT,1h,10000,8026.24,-1973.76,-19.74,-19.74,-19.74,48,11,37,22.92,0.58,2.57,-0.43,24.28,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
534,High_Profit_Trade,LINKUSDT,1h,10000,7994.97,-2005.03,-20.05,-20.05,-20.05,27,7,20,25.93,0.47,2.82,-0.81,20.11,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.025, TP:0.15, TS:0.025",1h
535,Low_Risk_Trade,LINKUSDT,4h,10000,7950.25,-2049.75,-20.5,-20.5,-20.5,74,29,45,39.19,0.75,3.58,-0.24,34.48,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.005, TP:0.04, TS:0.005",4h
536,Low_Risk_Trade,LINKUSDT,1h,10000,7947.34,-2052.66,-20.53,-20.53,-20.53,169,50,119,29.59,0.73,1.36,-0.11,25.06,D,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.005, TP:0.04, TS:0.005",1h
537,Aggressive_Growth,LINKUSDT,4h,10000,7899.86,-2100.14,-21.0,-21.0,-21.0,25,7,18,28.0,0.35,2.26,-0.94,21.49,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",4h
538,Volume_All_Confirm,LINKUSDT,4h,10000,7851.05,-2148.95,-21.49,-21.49,-21.49,24,6,18,25.0,0.34,2.28,-1.01,21.49,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",4h
539,Breakout_Thermo,LINKUSDT,4h,10000,7817.41,-2182.59,-21.83,-21.83,-21.83,65,21,44,32.31,0.75,3.76,-0.31,33.51,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
540,VWAP_Break_Pro,LINKUSDT,4h,10000,7777.65,-2222.35,-22.22,-22.22,-22.22,36,11,25,30.56,0.58,3.75,-0.65,26.97,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
541,Ultimate_Entry,LINKUSDT,4h,10000,7773.37,-2226.63,-22.27,-22.27,-22.27,22,5,17,22.73,0.38,2.98,-1.14,22.27,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.025, TP:0.15, TS:0.025",4h
542,Stochastic_KD_Cross,LINKUSDT,4h,10000,7746.43,-2253.57,-22.54,-22.54,-22.54,155,48,107,30.97,0.85,3.19,-0.11,39.99,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",4h
543,EMA_RSI_Momentum,LINKUSDT,4h,10000,7717.69,-2282.31,-22.82,-22.82,-22.82,147,45,102,30.61,0.83,3.06,-0.12,32.7,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",4h
544,Momentum_Trade,LINKUSDT,4h,10000,7712.59,-2287.41,-22.87,-22.87,-22.87,31,8,23,25.81,0.42,2.61,-0.83,23.35,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
545,Stochastic_Trend_MACD,LINKUSDT,4h,10000,7674.74,-2325.26,-23.25,-23.25,-23.25,50,16,34,32.0,0.62,3.15,-0.49,31.39,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
546,VWAP_Support_Level,LINKUSDT,1h,10000,7639.14,-2360.86,-23.61,-23.61,-23.61,124,41,83,33.06,0.66,1.63,-0.2,28.47,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
547,RSI_Bounce,LINKUSDT,1h,10000,7639.14,-2360.86,-23.61,-23.61,-23.61,124,41,83,33.06,0.66,1.63,-0.2,28.47,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
548,BB_Squeeze_Pro,LINKUSDT,1h,10000,7639.14,-2360.86,-23.61,-23.61,-23.61,124,41,83,33.06,0.66,1.63,-0.2,28.47,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
549,VWAP_Reversal,LINKUSDT,1h,10000,7639.14,-2360.86,-23.61,-23.61,-23.61,124,41,83,33.06,0.66,1.63,-0.2,28.47,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
550,Support_Bounce,LINKUSDT,1h,10000,7639.14,-2360.86,-23.61,-23.61,-23.61,124,41,83,33.06,0.66,1.63,-0.2,28.47,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
551,RSI_VWAP_Trade,LINKUSDT,1h,10000,7639.14,-2360.86,-23.61,-23.61,-23.61,124,41,83,33.06,0.66,1.63,-0.2,28.47,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
552,ADX_Momentum,LINKUSDT,4h,10000,7573.9,-2426.1,-24.26,-24.26,-24.26,160,55,105,34.38,0.85,3.32,-0.11,36.07,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",4h
553,RSI_Extreme_Play,LINKUSDT,4h,10000,7573.65,-2426.35,-24.26,-24.26,-24.26,170,55,115,32.35,0.83,2.67,-0.12,35.78,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.005, TP:0.05, TS:0.005",4h
554,Consolidation_Break,LINKUSDT,4h,10000,7543.54,-2456.46,-24.56,-24.56,-24.56,99,38,61,38.38,0.81,3.91,-0.21,42.89,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",4h
555,Volume_Break_Pro,LINKUSDT,4h,10000,7543.54,-2456.46,-24.56,-24.56,-24.56,99,38,61,38.38,0.81,3.91,-0.21,42.89,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",4h
556,MACD_Breakout,LINKUSDT,4h,10000,7513.19,-2486.81,-24.87,-24.87,-24.87,47,14,33,29.79,0.64,3.96,-0.55,38.19,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",4h
557,Breakout_EMA_ADX_VWAP,LINKUSDT,4h,10000,7506.67,-2493.33,-24.93,-24.93,-24.93,19,3,16,15.79,0.1,1.5,-1.55,24.93,D,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",4h
558,Supertrend_Multi_Entry,LINKUSDT,4h,10000,7507.06,-2492.94,-24.93,-24.93,-24.93,70,24,46,34.29,0.72,3.7,-0.35,31.2,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
559,BB_Stochastic_ADX_Trend,LINKUSDT,4h,10000,7499.74,-2500.26,-25.0,-25.0,-25.0,51,17,34,33.33,0.61,3.3,-0.52,33.34,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
560,Supertrend_Volume,LINKUSDT,4h,10000,7439.72,-2560.28,-25.6,-25.6,-25.6,156,55,101,35.26,0.85,3.96,-0.11,43.87,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
561,Supertrend_Alpha,LINKUSDT,4h,10000,7439.72,-2560.28,-25.6,-25.6,-25.6,156,55,101,35.26,0.85,3.96,-0.11,43.87,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
562,Breakout_Volume_Confirm,LINKUSDT,4h,10000,7407.06,-2592.94,-25.93,-25.93,-25.93,106,38,68,35.85,0.82,3.76,-0.21,39.67,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
563,ADX_Breakout_Pro,LINKUSDT,4h,10000,7407.06,-2592.94,-25.93,-25.93,-25.93,106,38,68,35.85,0.82,3.76,-0.21,39.67,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
564,Volume_Confirm,LINKUSDT,4h,10000,7407.06,-2592.94,-25.93,-25.93,-25.93,106,38,68,35.85,0.82,3.76,-0.21,39.67,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
565,Breakout_Success,LINKUSDT,4h,10000,7407.06,-2592.94,-25.93,-25.93,-25.93,106,38,68,35.85,0.82,3.76,-0.21,39.67,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
566,Volume_Profile_Breakout,LINKUSDT,4h,10000,7407.06,-2592.94,-25.93,-25.93,-25.93,106,38,68,35.85,0.82,3.76,-0.21,39.67,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
567,Channel_Breakout,LINKUSDT,4h,10000,7393.75,-2606.25,-26.06,-26.06,-26.06,155,54,101,34.84,0.85,3.97,-0.11,43.87,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
568,Volume_Surge_Breakout,LINKUSDT,4h,10000,7393.75,-2606.25,-26.06,-26.06,-26.06,155,54,101,34.84,0.85,3.97,-0.11,43.87,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
569,BB_Squeeze_Exit,LINKUSDT,4h,10000,7393.75,-2606.25,-26.06,-26.06,-26.06,155,54,101,34.84,0.85,3.97,-0.11,43.87,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
570,RSI_Trend_ADX,LINKUSDT,4h,10000,7386.79,-2613.21,-26.13,-26.13,-26.13,110,35,75,31.82,0.76,3.3,-0.22,37.02,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",4h
571,VWAP_MACD_ADX,LINKUSDT,4h,10000,7362.82,-2637.18,-26.37,-26.37,-26.37,52,17,35,32.69,0.57,3.14,-0.55,34.18,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
572,VWAP_Trend_Entry,LINKUSDT,4h,10000,7362.82,-2637.18,-26.37,-26.37,-26.37,52,17,35,32.69,0.57,3.14,-0.55,34.18,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
573,Breakout_Multi_Signal,LINKUSDT,4h,10000,7340.83,-2659.17,-26.59,-26.59,-26.59,28,7,21,25.0,0.28,2.2,-1.11,26.59,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",4h
574,Breakout_Cluster,LINKUSDT,4h,10000,7335.2,-2664.8,-26.65,-26.65,-26.65,30,8,22,26.67,0.31,2.22,-1.04,27.1,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
575,ADX_Trend_Strength,LINKUSDT,4h,10000,7288.5,-2711.5,-27.11,-27.11,-27.11,159,55,104,34.59,0.83,3.34,-0.14,36.36,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",4h
576,BB_Stochastic_Pro,LINKUSDT,4h,10000,7286.84,-2713.16,-27.13,-27.13,-27.13,86,28,58,32.56,0.72,3.91,-0.29,46.16,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",4h
577,EMA_Breakout_ADX,LINKUSDT,4h,10000,7274.09,-2725.91,-27.26,-27.26,-27.26,60,21,39,35.0,0.67,3.67,-0.47,30.07,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",4h
578,ADX_Volume_Break,LINKUSDT,4h,10000,7274.09,-2725.91,-27.26,-27.26,-27.26,60,21,39,35.0,0.67,3.67,-0.47,30.07,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",4h
579,Trend_Acceleration,LINKUSDT,4h,10000,7240.52,-2759.48,-27.59,-27.59,-27.59,79,25,54,31.65,0.71,3.57,-0.35,33.17,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
580,Bollinger_Squeeze_Entry,LINKUSDT,4h,10000,7219.93,-2780.07,-27.8,-27.8,-27.8,84,27,57,32.14,0.73,4.18,-0.3,42.54,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
581,BB_MACD_Trade,LINKUSDT,4h,10000,7219.93,-2780.07,-27.8,-27.8,-27.8,84,27,57,32.14,0.73,4.18,-0.3,42.54,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
582,Moderate_Strategy,LINKUSDT,4h,10000,7100.51,-2899.49,-28.99,-28.99,-28.99,160,54,106,33.75,0.82,3.29,-0.16,37.12,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.07, TS:0.012",4h
583,VWAP_Trend_Follow,LINKUSDT,4h,10000,7093.19,-2906.81,-29.07,-29.07,-29.07,160,54,106,33.75,0.81,3.33,-0.15,37.73,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",4h
584,ADX_EMA_BB,LINKUSDT,4h,10000,7091.49,-2908.51,-29.09,-29.09,-29.09,95,31,64,32.63,0.71,3.45,-0.31,35.78,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",4h
585,Conservative_Entry,LINKUSDT,4h,10000,7034.58,-2965.42,-29.65,-29.65,-29.65,201,69,132,34.33,0.83,2.73,-0.13,37.66,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.05, TS:0.008",4h
586,Volume_Trend_ADX,LINKUSDT,4h,10000,6980.89,-3019.11,-30.19,-30.19,-30.19,48,17,31,35.42,0.49,2.84,-0.73,31.55,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
587,MACD_Trend_Strength,LINKUSDT,4h,10000,6980.89,-3019.11,-30.19,-30.19,-30.19,48,17,31,35.42,0.49,2.84,-0.73,31.55,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
588,Volume_EMA_Stochastic_ADX,LINKUSDT,4h,10000,6976.45,-3023.55,-30.24,-30.24,-30.24,48,16,32,33.33,0.51,2.89,-0.73,31.17,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
589,VWAP_Momentum_Pro,LINKUSDT,4h,10000,6956.47,-3043.53,-30.44,-30.44,-30.44,34,8,26,23.53,0.33,2.62,-1.07,30.87,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
590,Volume_EMA_ADX,LINKUSDT,4h,10000,6868.18,-3131.82,-31.32,-31.32,-31.32,88,27,61,30.68,0.67,3.37,-0.38,40.35,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
591,Breakout_Stochastic,LINKUSDT,4h,10000,6863.6,-3136.4,-31.36,-31.36,-31.36,78,25,53,32.05,0.7,3.94,-0.42,40.69,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
592,Volatility_Expansion,LINKUSDT,4h,10000,6852.78,-3147.22,-31.47,-31.47,-31.47,70,23,47,32.86,0.66,4.37,-0.46,39.81,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
593,Trend_Follower_Pro,LINKUSDT,4h,10000,6805.28,-3194.72,-31.95,-31.95,-31.95,71,20,51,28.17,0.56,2.88,-0.51,39.28,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
594,EMA_Cloud_Strength,LINKUSDT,4h,10000,6805.28,-3194.72,-31.95,-31.95,-31.95,71,20,51,28.17,0.56,2.88,-0.51,39.28,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
595,VWAP_Break_Through,LINKUSDT,4h,10000,6787.04,-3212.96,-32.13,-32.13,-32.13,58,16,42,27.59,0.56,3.69,-0.62,43.13,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
596,Volume_Profile,LINKUSDT,4h,10000,6787.04,-3212.96,-32.13,-32.13,-32.13,58,16,42,27.59,0.56,3.69,-0.62,43.13,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
597,EMA_BB_ADX,LINKUSDT,4h,10000,6776.86,-3223.14,-32.23,-32.23,-32.23,139,47,92,33.81,0.78,3.83,-0.21,44.55,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
598,VWAP_Stochastic,LINKUSDT,4h,10000,6768.21,-3231.79,-32.32,-32.32,-32.32,127,40,87,31.5,0.75,3.29,-0.25,42.81,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
599,Volume_Spike_Pro,LINKUSDT,4h,10000,6765.27,-3234.73,-32.35,-32.35,-32.35,142,44,98,30.99,0.77,3.26,-0.22,43.55,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
600,Trend_BB_Trade,LINKUSDT,4h,10000,6744.25,-3255.75,-32.56,-32.56,-32.56,141,50,91,35.46,0.77,3.85,-0.2,44.31,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
601,EMA_MACD_Stochastic,LINKUSDT,4h,10000,6723.07,-3276.93,-32.77,-32.77,-32.77,87,28,59,32.18,0.7,3.88,-0.39,39.89,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
602,Stochastic_Pro_Trade,LINKUSDT,4h,10000,6681.54,-3318.46,-33.18,-33.18,-33.18,86,27,59,31.4,0.69,3.9,-0.4,39.89,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
603,Supertrend_ADX,LINKUSDT,4h,10000,6593.33,-3406.67,-34.07,-34.07,-34.07,182,63,119,34.62,0.81,3.66,-0.16,50.26,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",4h
604,MACD_Supertrend,LINKUSDT,4h,10000,6593.33,-3406.67,-34.07,-34.07,-34.07,182,63,119,34.62,0.81,3.66,-0.16,50.26,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",4h
605,Supertrend_VWAP_Combo,LINKUSDT,4h,10000,6556.96,-3443.04,-34.43,-34.43,-34.43,182,63,119,34.62,0.8,3.66,-0.16,50.26,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",4h
606,Supertrend_Cluster_Pro,LINKUSDT,4h,10000,6556.96,-3443.04,-34.43,-34.43,-34.43,182,63,119,34.62,0.8,3.66,-0.16,50.26,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",4h
607,ADX_Strength_Entry,LINKUSDT,4h,10000,6556.96,-3443.04,-34.43,-34.43,-34.43,182,63,119,34.62,0.8,3.66,-0.16,50.26,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",4h
608,EMA_Cross_Trend,LINKUSDT,4h,10000,6556.96,-3443.04,-34.43,-34.43,-34.43,182,63,119,34.62,0.8,3.66,-0.16,50.26,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",4h
609,Trend_Stochastic,LINKUSDT,4h,10000,6530.53,-3469.47,-34.69,-34.69,-34.69,126,40,86,31.75,0.74,3.41,-0.28,44.41,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",4h
610,VWAP_Trend_Pro,LINKUSDT,4h,10000,6529.59,-3470.41,-34.7,-34.7,-34.7,73,21,52,28.77,0.53,2.89,-0.55,41.74,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
611,Stochastic_ADX,LINKUSDT,4h,10000,6504.2,-3495.8,-34.96,-34.96,-34.96,180,61,119,33.89,0.8,3.67,-0.17,50.26,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",4h
